simulation_id,controller,cost,exec_time,success
52,M_term,11557.2,26.179696559906006,True
52,N+M,11376.7,96.93816661834717,True
53,M,92135.1,10.603825807571411,True
53,M_term,35904.7,26.242177724838257,True
53,N+M,35386.1,84.27753686904907,True
54,M,87943,13.076619148254395,True
54,M_term,25910.8,34.0155611038208,True
54,N+M,25576.1,81.92867708206177,True
55,M,15919.4,9.461836099624634,True
55,M_term,5187.51,25.84225869178772,True
55,N+M,4841.14,91.03060841560364,True
56,M,20512.7,8.957866191864014,True
56,M_term,9183.55,28.541821718215942,True
56,N+M,8735.03,81.35066151618958,True
57,M,9523.42,8.687049388885498,True
57,M_term,3872.48,25.552912712097168,True
57,N+M,3367.42,79.49753046035767,True
58,M,5177.59,9.13257884979248,True
58,M_term,2951.77,29.775737524032593,True
58,N+M,2811.58,73.03102827072144,True
59,M,13269.9,9.490014791488647,True
59,M_term,5335.09,28.652806043624878,True
59,N+M,4808.66,73.6155161857605,True
60,M,27557.7,11.602068662643433,True
60,M_term,9134.43,22.642828226089478,True
60,N+M,8956.07,65.89958834648132,True
61,M,52194.7,10.275511741638184,True
61,M_term,17005.2,24.852017641067505,True
61,N+M,16609.2,60.20596766471863,True
62,M,55389.5,8.930148601531982,True
62,M_term,17702,23.903165817260742,True
62,N+M,17519.9,51.533714056015015,True
63,M,129686,9.316502332687378,True
63,M_term,45312,30.3764226436615,True
63,N+M,45039.3,44.59265184402466,True
